cidade,nome_estado,long,lat,alt,geometry,estado
portel,para,-50.822490442211,-1.936451,10.988676,POINT (-50.82249044221099 -1.936451),pa
porto de moz,para,-52.2424769190201,-1.74609008880885,12.672152,POINT (-52.24247691902006 -1.7460900888088449),pa
prainha,para,-53.4818139407895,-1.8056945,11.990042,POINT (-53.481813940789465 -1.8056944999999998),pa
primavera,para,-47.1172512589126,-0.940111515930574,19.890609,POINT (-47.117251258912546 -0.940111515930574),pa
quatipuru,para,-47.006786993576,-0.900115853739325,13.512052,POINT (-47.006786993576014 -0.900115853739325),pa
redencao,para,-50.0296418255093,-8.0276045,223.681568,POINT (-50.02964182550924 -8.027604499999999),pa
rio maria,para,-50.0464108775224,-7.31111524468815,199.645647,POINT (-50.04641087752236 -7.311115244688144),pa
rondon do para,para,-48.0699737493982,-4.77782172703555,192.542076,POINT (-48.069973749398216 -4.777821727035544),pa
ruropolis,para,-54.9058622598691,-4.09906539,144.182125,POINT (-54.90586225986904 -4.09906539),pa
salinopolis,para,-47.3531202631536,-0.623638,27.148172,POINT (-47.35312026315363 -0.6236379999999998),pa
salvaterra,para,-48.5131865994469,-0.754525974353047,15.63598,POINT (-48.51318659944691 -0.7545259743530466),pa
santa barbara do para,para,-48.2977406497887,-1.22943946699244,12.723869,POINT (-48.297740649788686 -1.22943946699244),pa
santa cruz do arari,para,-49.1716155661252,-0.659974125599254,4.66635,POINT (-49.17161556612521 -0.6599741255992535),pa
santa isabel do para,para,-48.1630599409531,-1.29739590129143,29.24218,POINT (-48.163059940953055 -1.2973959012914247),
santa luzia do para,para,-46.9061692026983,-1.51882789138752,80.139038,POINT (-46.90616920269834 -1.5188278913875148),pa
santa maria das barreiras,para,-49.7193518572257,-8.87055053969294,165.0,POINT (-49.71935185722567 -8.870550539692939),pa
santa maria do para,para,-47.5746954138091,-1.3478664592967,54.948229,POINT (-47.57469541380905 -1.3478664592967),pa
santana do araguaia,para,-50.344804321129,-9.329424525,177.690018,POINT (-50.34480432112897 -9.329424525),pa
santarem,para,-54.7185701672711,-2.43621332999996,52.691026,POINT (-54.718570167271054 -2.4362133299999598),pa
santarem novo,para,-47.400924744868,-0.928719535783208,16.290325,POINT (-47.400924744867964 -0.9287195357832077),pa
santo antonio do taua,para,-48.1324330748457,-1.1516925,23.946605,POINT (-48.13243307484572 -1.1516924999999998),pa
sao caetano de odivelas,para,-48.0258054980831,-0.746617759994861,14.205716,POINT (-48.02580549808308 -0.7466177599948606),pa
sao domingos do araguaia,para,-48.7203734107844,-5.549841,141.567835,POINT (-48.72037341078434 -5.549841),pa
sao domingos do capim,para,-47.7747845692257,-1.6758145,8.956195,POINT (-47.774784569225645 -1.6758145),pa
sao felix do xingu,para,-51.9937825239643,-6.64248327834078,192.412806,POINT (-51.99378252396434 -6.64248327834078),pa
sao francisco do para,para,-47.7905146107051,-1.17018878467698,34.845062,POINT (-47.79051461070509 -1.170188784676975),pa
sao geraldo do araguaia,para,-48.5557124861926,-6.39895797,127.325684,POINT (-48.55571248619256 -6.39895797),pa
sao joao da ponta,para,-47.9207241656462,-0.851002145269607,16.302402,POINT (-47.92072416564616 -0.851002145269607),pa
sao joao de pirabas,para,-47.1726742979205,-0.766442531515371,18.189947,POINT (-47.17267429792051 -0.7664425315153709),pa
sao joao do araguaia,para,-48.7886334020461,-5.35900272441641,100.552859,POINT (-48.788633402046116 -5.3590027244164045),pa
sao miguel do guama,para,-47.4824089444892,-1.61713591449048,12.146203,POINT (-47.48240894448922 -1.61713591449048),pa
sao sebastiao da boa vista,para,-49.5323121746161,-1.7188505,6.685908,POINT (-49.53231217461613 -1.7188504999999998),pa
sapucaia,para,-49.7035807118843,-6.94285711257384,199.915545,POINT (-49.70358071188434 -6.94285711257384),pa
senador jose porfirio,para,-51.9530564180171,-2.59485041832352,2.0,POINT (-51.95305641801713 -2.594850418323515),pa
soure,para,-48.5160126622773,-0.7259255,15.888703,POINT (-48.51601266227732 -0.7259255),pa
tailandia,para,-48.9512816295758,-2.9370795,52.194732,POINT (-48.951281629575774 -2.9370795),pa
terra alta,para,-47.9078083483744,-1.03482666361629,35.418681,POINT (-47.90780834837434 -1.03482666361629),pa
terra santa,para,-56.4909047722432,-2.10811447373903,20.198662,POINT (-56.49090477224319 -2.10811447373903),pa
tome-acu,para,-48.146896586572,-2.41936685526733,15.20066,POINT (-48.146896586571984 -2.4193668552673246),pa
tracuateua,para,-46.8994783371171,-1.06878405856835,32.912548,POINT (-46.899478337117046 -1.0687840585683501),pa
trairao,para,-55.9961700349273,-4.69981914969727,126.408414,POINT (-55.996170034927296 -4.699819149697269),pa
tucuma,para,-51.1395392466358,-6.74997200738229,298.984349,POINT (-51.139539246635785 -6.749972007382284),pa
tucurui,para,-49.6671843672248,-3.76688908431164,32.472291,POINT (-49.66718436722478 -3.766889084311635),pa
ulianopolis,para,-47.5031447549992,-3.75719301,123.904014,POINT (-47.50314475499915 -3.7571930099999995),pa
uruara,para,-53.7370310504594,-3.7065285,162.216302,POINT (-53.73703105045938 -3.7065284999999997),pa
vigia,para,-48.1414985852069,-0.855532573667763,7.545379,POINT (-48.14149858520692 -0.855532573667763),pa
viseu,para,-46.1387652161496,-1.20327852667727,7.618306,POINT (-46.13876521614956 -1.2032785266772699),pa
vitoria do xingu,para,-52.0112603538154,-2.8837657102288,16.543706,POINT (-52.011260353815395 -2.8837657102287952),pa
xinguara,para,-49.9427005843752,-7.10151282714604,236.843462,POINT (-49.94270058437523 -7.101512827146035),pa
serra do navio,amapa,-52.0035384352918,0.897841040971924,139.974718,POINT (-52.003538435291745 0.8978410409719234),ap
amapa,amapa,-50.7932144702699,2.05392124468205,11.94772,POINT (-50.79321447026986 2.0539212446820496),ap
pedra branca do amapari,amapa,-51.9465942732743,0.776882860563944,73.579336,POINT (-51.94659427327433 0.776882860563944),ap
calcoene,amapa,-50.9447727342665,2.49655904456698,8.604143,POINT (-50.94477273426646 2.496559044566975),ap
cutias,amapa,-50.8016260298776,0.97107805541715,7.891462,POINT (-50.801626029877625 0.97107805541715),ap
ferreira gomes,amapa,-51.1874290460046,0.853977393142956,39.05903,POINT (-51.187429046004596 0.853977393142956),ap
itaubal,amapa,-50.7001794374183,0.600653288304609,16.0,POINT (-50.700179437418264 0.6006532883046085),ap
laranjal do jari,amapa,-52.5390207369393,-0.8556645,8.685386,POINT (-52.53902073693924 -0.8556644999999999),ap
macapa,amapa,-51.057405457036,0.03895101,14.506623,POINT (-51.05740545703594 0.03895101),ap
mazagao,amapa,-51.2860768561013,-0.124396328821101,7.219743,POINT (-51.28607685610124 -0.124396328821101),ap
oiapoque,amapa,-51.8305525552731,3.85113073255929,3.0,POINT (-51.83055255527307 3.8511307325592896),ap
porto grande,amapa,-51.4144488229915,0.712554701824323,70.030128,POINT (-51.41444882299152 0.7125547018243229),ap
pracuuba,amapa,-50.7842537212883,1.74250848707834,10.71486,POINT (-50.78425372128826 1.742508487078335),ap
santana,amapa,-51.1728464650687,-0.0383734790956603,17.139647,POINT (-51.1728464650687 -0.0383734790956602),ap
tartarugalzinho,amapa,-50.9127861523142,1.50984824031107,18.47916,POINT (-50.912786152314226 1.50984824031107),ap
vitoria do jari,amapa,-52.4196147795718,-0.918977088542799,3.071937,POINT (-52.41961477957183 -0.9189770885427984),ap
abreulandia,tocantins,-49.1624375554797,-9.62179071199836,238.861866,POINT (-49.162437555479706 -9.621790711998354),to
aguiarnopolis,tocantins,-47.470456587945,-6.5471708206181,173.193729,POINT (-47.47045658794498 -6.547170820618099),to
alianca do tocantins,tocantins,-48.9412400221409,-11.3037430465089,335.700857,POINT (-48.941240022140875 -11.303743046508849),to
almas,tocantins,-47.1741716842358,-11.5745234694478,420.740438,POINT (-47.1741716842358 -11.5745234694478),to
alvorada,tocantins,-49.12681140673,-12.4788153208227,302.24726,POINT (-49.126811406729985 -12.47881532082265),to
ananas,tocantins,-48.0797646061948,-6.36281815410008,192.715457,POINT (-48.079764606194814 -6.362818154100079),to
angico,tocantins,-47.8620778391735,-6.3877527497248,270.833554,POINT (-47.862077839173516 -6.387752749724795),to
aparecida do rio negro,tocantins,-47.9766700113511,-9.9558777145605,267.070795,POINT (-47.9766700113511 -9.955877714560495),to
aragominas,tocantins,-48.5234301922917,-7.1643492714437,302.735223,POINT (-48.5234301922917 -7.164349271443695),to
araguacema,tocantins,-49.5618126396073,-8.80180254411115,156.0,POINT (-49.56181263960734 -8.801802544111144),to
araguacu,tocantins,-49.8286124432782,-12.9255837118616,315.167807,POINT (-49.828612443278196 -12.925583711861599),to
araguaina,tocantins,-48.2087052518558,-7.19132893965496,235.277019,POINT (-48.20870525185581 -7.191328939654954),to
araguana,tocantins,-48.6437495469431,-6.58224942002919,139.451152,POINT (-48.64374954694305 -6.582249420029189),to
araguatins,tocantins,-48.1235073430294,-5.65058647299995,116.261365,POINT (-48.123507343029374 -5.65058647299995),to
arapoema,tocantins,-49.0756373852721,-7.65256973541903,209.446061,POINT (-49.0756373852721 -7.65256973541903),to
arraias,tocantins,-46.9461070585534,-12.9344198592593,722.402051,POINT (-46.946107058553345 -12.93441985925925),to
augustinopolis,tocantins,-47.8809567910047,-5.46541429589652,147.772414,POINT (-47.880956791004664 -5.46541429589652),to
aurora do tocantins,tocantins,-46.4070829808607,-12.7084898610615,481.000844,POINT (-46.40708298086068 -12.708489861061448),to
axixa do tocantins,tocantins,-47.7741560325221,-5.62430906592745,217.832215,POINT (-47.77415603252213 -5.624309065927445),to
babaculandia,tocantins,-47.7588161270324,-7.20186453206148,161.381782,POINT (-47.75881612703234 -7.201864532061475),to
bandeirantes do tocantins,tocantins,-48.5783806048644,-7.76485914125333,290.992965,POINT (-48.57838060486438 -7.764859141253324),to
barra do ouro,tocantins,-47.6871349692244,-7.69176659865687,163.374048,POINT (-47.68713496922443 -7.69176659865687),to
barrolandia,tocantins,-48.7314605907218,-9.83165336453343,346.969179,POINT (-48.731460590721774 -9.831653364533423),to
bernardo sayao,tocantins,-48.8990543467276,-7.86851248331281,163.731013,POINT (-48.89905434672761 -7.868512483312808),to
bom jesus do tocantins,tocantins,-48.1663804935405,-8.96334801285521,188.018168,POINT (-48.16638049354051 -8.963348012855207),to
brasilandia do tocantins,tocantins,-48.485374419124,-8.38488935107799,217.736921,POINT (-48.48537441912396 -8.38488935107799),to
brejinho de nazare,tocantins,-48.5586602281507,-11.0108050561865,222.777925,POINT (-48.5586602281507 -11.010805056186499),to
buriti do tocantins,tocantins,-48.223250128075,-5.31353885638917,155.460741,POINT (-48.22325012807498 -5.3135388563891635),to
cachoeirinha,tocantins,-47.914197778559,-6.11324164650466,200.41262,POINT (-47.91419777855894 -6.11324164650466),to
campos lindos,tocantins,-46.8019743467067,-7.97168139413731,297.387732,POINT (-46.80197434670673 -7.97168139413731),to
cariri do tocantins,tocantins,-49.1710407289889,-11.8889974638744,291.100357,POINT (-49.17104072898887 -11.8889974638744),to
carmolandia,tocantins,-48.3959599306274,-7.03147877786106,300.44747,POINT (-48.39595993062743 -7.031478777861055),to
carrasco bonito,tocantins,-48.0306334265692,-5.32266135485805,116.001105,POINT (-48.03063342656921 -5.322661354858044),to
caseara,tocantins,-49.9486922677787,-9.26740621890348,175.792959,POINT (-49.94869226777871 -9.267406218903478),to
centenario,tocantins,-47.3383985145873,-8.9584636390938,311.053772,POINT (-47.33839851458729 -8.9584636390938),to
chapada de areia,tocantins,-49.1831078580314,-10.1419885833334,273.822331,POINT (-49.18310785803144 -10.14198858333335),to
chapada da natividade,tocantins,-47.7539048918565,-11.6242678313621,354.776647,POINT (-47.753904891856465 -11.6242678313621),to
colinas do tocantins,tocantins,-48.4815945437489,-8.05462467549995,233.502707,POINT (-48.48159454374891 -8.05462467549995),to
combinado,tocantins,-46.5520723402661,-12.8186076720311,428.169059,POINT (-46.55207234026604 -12.8186076720311),to
conceicao do tocantins,tocantins,-47.292868810807,-12.2172777669654,408.838513,POINT (-47.29286881080698 -12.217277766965399),to
couto magalhaes,tocantins,-49.176571570853,-8.35511836963524,194.727349,POINT (-49.17657157085298 -8.355118369635235),to
cristalandia,tocantins,-49.1863002912612,-10.5907246371177,274.339322,POINT (-49.186300291261155 -10.590724637117649),to
crixas do tocantins,tocantins,-48.9155138256477,-11.1042742936043,239.512231,POINT (-48.9155138256477 -11.104274293604247),to
darcinopolis,tocantins,-47.7521611102799,-6.71235100148176,287.169246,POINT (-47.75216111027992 -6.712351001481759),to
dianopolis,tocantins,-46.8204090669435,-11.625231878065,689.26917,POINT (-46.82040906694347 -11.625231878064998),to
divinopolis do tocantins,tocantins,-49.2054131873503,-9.79530114022946,262.828215,POINT (-49.205413187350274 -9.795301140229459),to
dois irmaos do tocantins,tocantins,-49.0673386442723,-9.26129670979711,256.687621,POINT (-49.06733864427232 -9.26129670979711),to
duere,tocantins,-49.2658759161628,-11.3412854167798,232.096256,POINT (-49.26587591616282 -11.341285416779812),to
esperantina,tocantins,-48.5441476004124,-5.36660805940451,99.868761,POINT (-48.544147600412366 -5.366608059404509),to
fatima,tocantins,-48.8989826586808,-10.7525087280848,329.776316,POINT (-48.898982658680836 -10.752508728084749),to
figueiropolis,tocantins,-49.1738467307434,-12.1367799832225,294.467697,POINT (-49.17384673074335 -12.1367799832225),to
filadelfia,tocantins,-47.484964141532,-7.3376119059308,157.963023,POINT (-47.48496414153195 -7.337611905930796),to
formoso do araguaia,tocantins,-49.5268603629125,-11.8051419686495,268.534548,POINT (-49.526860362912466 -11.80514196864945),to
fortaleza do tabocao,tocantins,-48.5174264210488,-9.05896530114982,225.868742,POINT (-48.51742642104877 -9.058965301149819),
goianorte,tocantins,-48.9368901923611,-8.77052080482939,262.436486,POINT (-48.93689019236112 -8.770520804829385),to
goiatins,tocantins,-47.3154354891583,-7.7091723901957,188.053175,POINT (-47.315435489158254 -7.7091723901956986),to
guarai,tocantins,-48.5086406064702,-8.83616565750443,257.325051,POINT (-48.508640606470166 -8.836165657504424),to
gurupi,tocantins,-49.0714774689303,-11.72977232286,300.351357,POINT (-49.07147746893029 -11.729772322859958),to
ipueiras,tocantins,-48.4519262288947,-11.2462886215917,226.594554,POINT (-48.45192622889467 -11.246288621591699),to
itacaja,tocantins,-47.768112402678,-8.39098055231856,196.480857,POINT (-47.76811240267795 -8.390980552318558),to
itaguatins,tocantins,-47.4799359489833,-5.77538508840222,156.704499,POINT (-47.479935948983325 -5.77538508840222),to
itapiratins,tocantins,-48.1111996094691,-8.38432959344297,179.519091,POINT (-48.111199609469104 -8.384329593442963),to
itapora do tocantins,tocantins,-48.6932637032248,-8.56882861156054,339.248352,POINT (-48.69326370322482 -8.568828611560534),to
jau do tocantins,tocantins,-48.5946082927248,-12.6529263692706,350.583423,POINT (-48.59460829272483 -12.65292636927055),to
juarina,tocantins,-49.0986431854272,-8.11742396760678,200.295256,POINT (-49.09864318542719 -8.117423967606772),to
lagoa da confusao,tocantins,-49.620085339146,-10.7886955575897,188.205395,POINT (-49.62008533914597 -10.788695557589747),to
lagoa do tocantins,tocantins,-47.5614466302738,-10.2968866969998,315.985955,POINT (-47.56144663027379 -10.29688669699975),to
lajeado,tocantins,-48.3585039506901,-9.74468243573559,195.580364,POINT (-48.35850395069011 -9.74468243573559),to
lavandeira,tocantins,-46.5066757157435,-12.7916587876518,403.02284,POINT (-46.50667571574354 -12.791658787651748),to
lizarda,tocantins,-46.6751654558461,-9.59457028780967,415.984801,POINT (-46.67516545584613 -9.59457028780967),to
luzinopolis,tocantins,-47.856828041414,-6.19398966023577,201.753297,POINT (-47.856828041414026 -6.193989660235765),to
marianopolis do tocantins,tocantins,-49.6510339944378,-9.79888035935058,198.482168,POINT (-49.65103399443777 -9.798880359350578),to
mateiros,tocantins,-46.412465743092,-10.5444288460778,520.974283,POINT (-46.41246574309197 -10.54442884607775),to
maurilandia do tocantins,tocantins,-47.5048799601751,-5.95256642121045,151.011032,POINT (-47.50487996017505 -5.952566421210445),to
miracema do tocantins,tocantins,-48.3879913115193,-9.56834607764652,190.429632,POINT (-48.387991311519286 -9.568346077646513),to
miranorte,tocantins,-48.5926319369139,-9.51740473109312,225.601835,POINT (-48.59263193691391 -9.51740473109312),to
monte do carmo,tocantins,-48.1104200299112,-10.7635421946238,305.379892,POINT (-48.110420029911225 -10.76354219462375),to
monte santo do tocantins,tocantins,-48.9908906033935,-10.005591431794,295.556787,POINT (-48.99089060339352 -10.00559143179402),to
palmeiras do tocantins,tocantins,-47.5586835262825,-6.61186233456171,176.07136,POINT (-47.55868352628252 -6.611862334561705),to
muricilandia,tocantins,-48.6067452770067,-7.13851928516033,182.756984,POINT (-48.606745277006716 -7.13851928516033),to
natividade,tocantins,-47.7272575338232,-11.7053573825042,335.696204,POINT (-47.727257533823156 -11.705357382504198),to
nazare,tocantins,-47.6669771825263,-6.37255796928561,210.04848,POINT (-47.66697718252627 -6.37255796928561),to
nova olinda,tocantins,-48.4248067900164,-7.6333149106925,252.491259,POINT (-48.42480679001639 -7.633314910692495),to
nova rosalandia,tocantins,-48.9061807245023,-10.5668711393323,262.599744,POINT (-48.906180724502256 -10.5668711393323),to
